Yorum,Yildiz,Ulasim,Rehber,Organizasyon,Otel,Yemek
14-16 kasım kapadokya turuna katıldım. Herşey çok güzeldi cok eglendik öyle güzel yerlere aşık olmamak elde degil. Gittigimizde kqr yagdı cok güzeldi Otellimiz harikaydı ve trabzondan samsuna geldim bu turla gidebilmek için fiyat ve performans acısından cok güzel bir tur calısanınız melisa hanımda cok güler yüzlü bizimle cok güzel ilgilendi hepinizin eline emegine saglık…,5,0,0,1,1,0
"5 Ekim 2025 te Günübirlik Batum turuna katıldıgım için ben çok mutlu oldum ama umarım ekipte benim katılmamdan en a benim kadar mutlu olmuśtur😁, başlarına pekçok sorun çıkarsamda beni unutmayacaklarına emin olmak istiyorum. Samsun Gezi Life ile En kısa sürede tekrar yollara revan olacagıma eminim. Çok teşekkür ediyorum bu turun en yaşlısı olarak 😊👏👏👏",5,0,0,1,0,0
İstanbul gezisinden Amasya ekibi olarak mutlu bir şekilde dönüyoruz. Kaptanlarimiza ve Melisa kızımıza ilgi ve guleryuzlerinden dolayı teşekkür ediyorum. Bu ekiple beş yıldır bir aile ortamı gibi güvenli bir şekilde geziyoruz. Şehri hanimi ve ekibini kutluyorum.💐,5,1,0,1,0,0
24/25 Ocak hafta sonu Çankırı İpeksou termal otel tüm gezi sevenlere tavsiye ederim. Süper ötesi eğlendik. Beklentilerden üst seviye. Teşekkürler böyle hafta geçirdik sayenizde. Şehri Kıyak hanımın güler yüzü ayrı bir bizim için şans oldu💗. 👍👏👏👏,5,0,0,1,1,0
"6- 10 Kasım Gap turu çok keyifli geçti kaptanlarımız,rehberimiz donanımlı, ilgili ve nazikti, özellikle Melisa hanımada eksta gösterdiği özen ve güler yüz için çok teşekkür ediyorum. Sizinle gezeceğimiz çok yerler var.bu aile ve personeline çok teşekkür ediyorum 🥰",5,1,1,1,0,0
"Hayatım boyunca gerek bölgesel gerekse ulusal anlamda marka olmuş pek çok tur firması ile pek çok bölgeye defalarca Seyehat ettim. Ancak ve gerçekten hiçbirinde katılan misafirlerin memnuniyetini ön plana alan her detaya özenle dikkat eden yanlışlık olmaması için en baştan önlem alarak hareket eden dediği her şeyi kelimesi kelimesine yaptığı gibi turdaki misafirlerin o anda gelişen extra isteklerini de dikkate alarak hareket eden başka bir firma görmedim. Seyahatim ve konaklamalarım boyunca kendimi mutlu, huzurlu, güvende hissettim. Çok kıymetli yöneticimiz Hatice Hanım ve muhteşem rehberliğiyle her an herbirinize ayrı ayrı yönderlik etme becerisine sahip rehberimiz Abdullah Bey seyehatimizi unutulmaz anlara çevirdiler. Muhteşem uyumları, her konuda derin ilgi ve bilgileri ile bizlere güç kattılar. Ayrıca hiçbir turda göremediğim derin tarih, coğrafya, edebiyat ve sanat bilgisine sahip bizlere bambaşka bir vizyonla gezdiğimiz yerleri anlatan bir başka tur rehberiyle de karşılaşmadım. Eğer bu ikili varsa onlar nereye diyorsa gidin hiç tereddütsüz. Bilgi ve tecrübeleriyle hayatınıza bambaşka görüşler katacaklar. Bedeniniz ve ruhunuz bambaşka bir boyuta geçecek. Ayrıca katılan her bir misafirimiz de inanılmaz özel insanlardı. Hani 40 yılda bir gelir böyle anlar , dostluklar… Sonsuz teşekkürlerimi sunarken tüm kalbimle en kısa zamanda tekrar buluşmayı diliyorum.",5,1,1,1,0,0
22 ve 26 Ekim İstanbul turu çok güzel geçti kaptanlar İbrahim ve Cengiz bey lere ve Melisa Hanım a ve rehberimiz Ali bey'e çok teşekkür ederim. Başka tur lar da görüşmek dileğiyle,5,1,1,1,0,0
6 & 10 Kasım Çıktığımız Tam kapsamlı Gap turu çok eğlenceli ve keyifli geçti bu turda emeği geçen ekip tur rehberleri arkadaşları ve kapatanlara eşim ve kendi adıma çok teşekkürler ederiz.🧿 💞💓💕🧿,5,0,1,1,0,0
Berbat bir deneyimdi. 10-14 kasımda doğu turu yaptım hiç memnun kalmadım. Tur rehberi bile bizi yarı yolda bıraktı. Şirket yakıt parası yollayacak diye yakıt istasyonunda beklemek zorunda kaldık. Bir cok yeri gecegörebildiğimiz kadar gördük. Dört beş programıda atladı. Tavsiye etmiyorum.,1,0,2,2,0,0
"TAVSİYE ETMEM.

5 Eylül günü düzenlenen Sinop turuna katıldık. Maalesef yaşadığımız deneyim oldukça olumsuzdu.
• Kalkış sorunu: Son gün gelen mesajla Cumhuriyet Meydanı hareketi 08.00’den 09.00’a, Atakum Citymall 08.30’dan 09.30’a alındı. Araç 09.39’da geldi ve AVM önü denmesine rağmen yolun karşısında, Hollywood Kuaför önünden aldı.
• Araç koşulları: Araç Tokat’tan gelmişti. Klima çalışmıyordu, 30 derece sıcakta yolculuk boyunca perişan olduk. “Bakacağız” denmesine rağmen hiçbir çözüm üretilmedi. Daha da kötüsü, Sinop-Samsun anayolunda araç 100 km hızla ilerlerken orta ve ön kapı açık bırakıldı. Ancak benim uyarımla kapatıldı. Bu durum hem güvenlik hem de konfor açısından kabul edilebilir değil. Erfelek Şelalesinin virajlı yollarında da kapılar açıktı.
Ayrıca araç içi pisti.
• Şoförler: Araçta iki şoför vardı. İkisi de yol boyunca sürekli sigara içti, külleri araç içinde uçuştu. Biri elinden telefonunu düşürmedi. Hatta bir elinde sigara, bir elinde telefon olduğu anlar bile oldu. Yine Erfelek şelalesinin virajlı ve tehlikeli yollarında bile yaptığı bu davranış çok tehlikeli ve rahatsız ediciydi.
• Ücretlendirme şeffaf değil: Erfelek Şelalesi girişi için kişi başı 80 TL toplandı. Otobüste 33 yolcu, rehber ve şoförlerle birlikte 36 kişi vardı. Ancak giriş ücreti otobüs başına 1800 TL idi. Yani fazladan para toplandı, bu paranın nereye gittiği açıklanmadı.
• Rehber: Rehberin bilgi seviyesi çok düşüktü, neredeyse hiçbir bilgilendirici anlatım yapılmadı. Diksiyonu da zayıftı, tur boyunca katkısı çok sınırlı kaldı.

Tüm bu sorunlara rağmen yolculuk sırasında tatsızlık çıkmasın diye fazla şikayetimizi dile getirmedik. Ancak genel olarak tur çok sıkıntılıydı. Bu firmayı kesinlikle tavsiye etmiyorum.

1 yıldızı sadece Sinop şehrine veriyorum, tur firmasına puanım sıfır",1,2,2,2,2,0
31 aralık samsun-batum turuna katıldım. 30 aralık 23.00’da yola çıkacağız denildi sonra 03.00’e daha sonra da 05.00’e ertelendi. Sebebi ilk olarak sınır kapısında yoğunluk olduğu için denildi ama meğerse araç bizden önce batuma bir tur gitmiş maliyeti düşürmek için başka bir otobüs kiralayamamışlar ve o gün için çıkacak olan diğer otobüsler belirlenen ilk saatte çıkıp gezi programına hemen hemen uygun şekilde gezmişler. Biz ise 14.45’te sınır kapısındaydık soğukta otobüsün çıkmasını bekledik uzun bir süre. Batuma vardığımızda hava kararmıştı 2-3 yer gördük sadece. Yemek yiyecek yer Türk sokağı hariç yoktu tamamen rezillikti.Tur rehberinin liderliği rehberliği kötüydü. Ekibi yönetebilme becerisi hiç yoktu. Otobüs şoförü deseniz dönüş saatine yakın otobüse gittik kendisinden aracın klimasını açmasını istedik dövmekten beter etti açmadı tur rehberi ortada yok. Şoförün şoförlük becerisi sorgulanır. Gerekli yerlere şikayette bulunacağım turla ilgili. Ne saatinde oradaydık(sınır kapısında beklemeyi kabul etmiştik) ne de gezilecek denilen yerleri görebildik. Paramızla rezil olduk. Bir daha asla bu tur şirketini tercih etmem.,1,2,1,2,0,2
Kesinlikle tavsiye etmiyorum asla güvenip gitmeyin araçta sorunlar başladı klımalar bozuk arka taraf yanıyor ön taraf donuyor havalandırmaları kağıtlarla sabitledik antepe vardığımızda A kaptanın sözlü tacizi ile karşılaştık şikayet edildi rehberle görüşüldü firma ile iletişime geçildi Urfa’daki otel sahibi beyefendi konu ile ilgilendi sonuç aynı şöför ve araçla devam zorunluğuna bırakıldık aksi halde araçtan inmemizi söylediler eğer diğer yolculara söylersek araçtan atılmamız söylendi Mardin’deki belin otel tam bir fiyaskoydu çarşaflar kirli pis bir oteldi 3 günlük tatil zehir oldu,1,2,2,2,2,0
Geziyi son anda iptal ettiler. Bize başka gezi önerdiler. Para iadesi istedik. Parayı iade etmediler. Tahsilat için avukata başvurdum. Şirket üzerine hiçbirşey olmadığını ve banka hesaplarının boş olduğunu öğrendik. Kimseye tavsiye etmiyorum. Dolandırıcı bir şirket.,1,0,0,2,0,0
"Nereden başlasam bilemiyorum. 8-12 Kasım gap turuna katıldık.Öncelikle aracın kalkış yönü değişti sesimizi çıkarmadık. Sonra tüm programı tersten yapacağız dediler bütün plan değişmiş oldu. Yolda cızırtılı hoparlörde son ses dinlediğimiz müzikler bize baş ağrısı emanet etti. Gelelim geziye. Kültür gezisi bekliyorsanız son tercihiniz bile olmasın. Tüm ziyaret alanlarını 10 dk gördük koşarak gezdik. Fotoğraf ne çektiysek. Rehber gezinin başında anlatımı yapıyor içerde gezerken ortada yok, ne nerede göremiyorsunuz. Her şeyi son dk öğreniyorsunuz iletişim yerlerde. Yemekler deseniz kebap desen
kebap değil midemize oturdu. Anlaşmalı yerlere götürdüler haliyle hizmet çok zayıftı. Sıra gecesine hevesliydik topukluyla 20 dk yürümemizi istediler üstüne yolda giderken yine mekan değişti ve paramız çöp oldu. Halil bey ve Gülbin hanım rehberiniz ise yersiz şakalara! ( bizi ekibe katmak için otel odasında ses yaptığımız şakasını uydurup 50 kişi arasında bu odada kim kaldı diye sordular) sonrasında da “sorunlu” olarak nitelendirildik. Ha bir de az kalsın iki günün planını bi günde yapacaktık. İtirazlarla zor bela ikna edip balıklıgöle gittik rehberlerimiz 8 yıldır bu işi yaptıklarını yetişeceğini söylerken gün sonunda bize teşekkür ettiler. Rotayı belirlediğimiz için. Bunlar bizim yaşadıklarımız odası olmayan vs bir sürü mağdur kişi var. Tatil diye gittim zehir oldu hakkımı helal etmiyorum.",1,0,1,2,2,2
"27 Aralık 2025 Cumartesi günü Gezione Samsun’un düzenlediği Samsun–Batum günübirlik turuna kişi başı 850 TL olmak üzere 2 kişi için toplam 1.700 TL ödeyerek katıldık. İlanda ve programda dönüş saati 20.00 olarak belirtilmesine rağmen, otobüs ancak 22.00 civarında yolcuları almaya başladı.

Bu iki saatlik gecikme sırasında henüz yurt dışına çıkılmamış olduğu için ciddi iletişim sorunları yaşadık, firma ile sağlıklı bir şekilde irtibat kuramadık. Bu durumdan araçtaki herkes mağdur oldu, otobüs rehberi tüm yolculardan özür dileyerek kendisinin de mağdur olduğunu söyledi. Bizi götüren otobüsün yurt dışına çıkamayacağını, sınırı geçince bizi yeni bir otobüsün beklediğini vaat etti; ancak bu araç da tur şirketi tarafından bize özel tahsis edilmedi, dört ayrı tur firmasının yolcularının ortak kullandığı bir otobüsle devam etmek zorunda kaldık. Rehberin süreç boyunca bizimle yeterince ilgilenmemesi, bizi adeta kendi halimize bırakması da yaşadığımız mağduriyeti artırdı.

Vaat edilen saatlere uyulmaması, verilen sözlerin tutulmaması, yaşadığımız iletişim problemleri ve rehberin ilgisizliği nedeniyle bu turdan hiçbir şekilde memnun kalmadık.",1,2,2,2,0,0
"bugün Kapadokya turuna gittik ve tek kelimeyle rezaletti . otobüse bindiğimiz andan itibaren çalışanlar hiçbir şekilde hoşgeldin dahi demedi, hiçbir şekilde bilgi verilmedi nerelerin gezileceği ve nerelerde neler yapılacağı hakkında da bilgi verilmedi Ve geç kalanları sitemkar davranıldı. Özellikle neslihan hanım hiçbir şekilde bizden sorumlu değilmiş gibi davrandı . aşırı saygısızca tutumları vardı. araç içinde tek ikramları bulunan suyu Bile dağıtmaktan acizler biz kendimiz gidip aldık Ve kendimiz aldığımız için de sitem edildi. araba çok sıcaktı Bir çok insan rahatsız oldu ve sürekli gidip rahatsız olmamızı belirtmemize rağmen dikkate alınmadı. aracı süren şoförlerden olan kadın sürücü çok hızlı araba kullanıyordu ve acemiydi virajlarda çok sert çıkıyordu ve bu biz yolcuları çok korkuttu. İlk gittiğimizde zorla kahvaltı yaptırmaya çalıştılar ve bize farklı bir seçenek sunulmadı sadece tek bir menü olduğunu Israrla belirtiler fakat daha öncesinde bunu bize belirtmemişlerdi. Ve beni çok kötüydü Kişi başı 350 TL idi ve menünün içeriği çok azdı Ve başka Bir şey yeme imkanımız yoktu resmen anlaşmalı olduğu restorana karşı bize dayattıldık. daha anlatamadığım bir çok Çok ayrıntı var. turun s sonunda şikayetlerimizi söylememiz Üzerine neslihan hanımın otobüsü üzerinize yapamayız söylemiş söylemi de cabasıydı. resmen paramızla rezil olduk hiçbir şekilde konforlu değil saygılı değil kesinlikle önermiyorum uygun diye gitmeyin uygun Diye insanlar gitmek istiyor fakat içeriğine bir çok şey ekliyorlar kahvaltı ATV vs Hiçbir şey dahil değil bunu bilerek tercihinizi yapın önermiyorum kesinlikle ve kesinlikle gitmeyin.",1,2,0,2,0,2
"2 hafta önce Samsun çıkışlı Tiflis–Batum turuna katıldık (2 gece 3 gün) ve tam anlamıyla hayal kırıklığı yaşadık. Baştan sona organizasyon faciasıydı. Konakladığımız otel son derece pisti, hijyen sıfırdı ve gruptaki hiç kimse otele girmek istemedi. Buna rağmen tur yetkilileri durumu görmezden geldi, hiçbir çözüm üretmedi.
Otelle ilgili açıkça kandırıldık. Otelin adı defalarca değiştirildi, bize yanlış ve çelişkili bilgiler verildi. Oradaki görevliler yöneticilere defalarca ulaşmaya çalıştı ancak kimse ilgilenmedi, sorumluluk alan tek bir kişi bile çıkmadı.
Tur programı da tamamen başıboştu. Programda yazan birçok yere götürülmedik. Zaman yönetimi rezaletti, sürekli acele ettirildik ya da boş boş bekletildik. Ayarlamalar son derece kötüydü ve ciddi zaman kaybı yaşadık. Maduriyetlerimiz asla giderilmedi. Tam tersi hep üste çıkmaya çalışıldı.
Bu tur firması güvenilir değil. İnsanları yanıltıyorlar ve sorun çıktığında ortada kimse yok. Kesinlikle ama kesinlikle tavsiye etmiyorum. Gitmeyi düşünenler iki kez değil, on kez düşünsü",1,0,0,2,2,0
"8-12 Kasım tarihleri arasında katıldığımız GAP turu, Gezione Turizm tarafından son derece kötü organize edilmiştir. Daha turun ilk gününde aracın kalkış yönü değiştirilmiş, ardından tüm program plansız şekilde tersine çevrilmiştir. Katılımcılara herhangi bir bilgilendirme yapılmamış, tüm planlar anlık olarak değiştirilmiştir.

Tarihi ve kültürel bir gezi beklentisiyle katıldığımız tur, ne yazık ki tamamen ticari satış noktaları üzerine kurgulanmıştı. Tarihi mekanlarda ortalama 10-15 dakika bile kalmadan koşar adım gezdirildik; buna karşın isotçular ve satış yapılan noktalarda 1-2 saat geçirildi.

Otobüs içinde yalnızca ön sıralarda oturan misafirlerle ilgilenilmiş, arka kısımdaki yolcular adeta yok sayılmış ve hatta “sorunlu” olarak nitelendirilmiştir. Rehberlerin iletişim tarzı, üslubu ve katılımcılara yaklaşımı kesinlikle profesyonellikten uzaktı.

Hijyen koşulları ziyaret edilen çoğu mekanda yetersizdi. Urfa’daki sıra gecesinde ayak kokusu içinde yemek yenilmiş, servis edilen yemeklerin tadı ve kalitesi son derece kötüydü. “Kebap” olarak sunulan yemekler mide rahatsızlığına neden olmuştur. Menü hem kalitesiz hem de yetersizdi.
Urfa’nın meşhur kebabının bu denli kalitesiz, lezzetsiz olduğunu düşünmüyorum. Görsel ekliyorum pek et gibi durmuyor yediğimiz.

Ayrıca rehberler Halil Bey ve Gülbin Hanım’ın tavırları da kabul edilemezdi. Katılımcılarla alay eden, yersiz şakalar yapan, keyfi kararlarla plan değiştiren bir rehberlik anlayışı sergilendi. İtiraz eden yolcular “sorunlu” ilan edilerek dışlandı. Rehberler 8 yıldır bu işi yaptıklarını söyleseler de organizasyonun hiçbir aşaması bu deneyimi yansıtmadı.

Sonuç olarak; bu tur, vaat edilen hizmetin çok uzağında, plansız, iletişimsiz ve hijyenden yoksun şekilde yürütülmüştür. Tatil diye çıktığımız yolculuk sinir ve hayal kırıklığıyla son bulmuştur.
Bu yorumu kimsenin aynı mağduriyeti yaşamaması için yazıyorum. Bu kadar ciddiyetsiz ve disiplinsiz bir organizasyona kimsenin güvenmemesi gerektiğini düşünüyorum.",1,2,2,2,2,2
"Dün sinop gezisine katıldık ve memnun kalmadım çünkü (1. olarak) klimalar çalışmıyordu biz ortada oturduk çok sıcaktı arkaları düşenemiyorum. (2.) klima çalışmadığı için orta ve ön kapıyı açtılar çok tehlikeli 100 km hızla giderken ve virajlı yolda kapı açık kesinlikle gidilmez. (3.) citymall önünden alıcaklardı fakat karşı yolun 200 metre ilerisinden (hollywood kuaförün önünden) aldılar. (4.) 2 şoför vardı ve 2 şoför de arabanın içerisinde sigara içiyordu çok rahatsız ediciydi külleri arabanın içerisine geliyordu. (5.) otobüs eski ve pisti yerlerde çöp vardı. Tur rehberimizin bilgilerinin az olduğunu düşünüyorum, diksiyonu da azdı ama güler yüzlü olmasını sevdim. Her şeye rağmen Sinop’u gezmek güzeldi.",2,2,1,1,2,0
Gidiş yolunda gereksiz molalar (sürekli 10 dk mola arayışı)verilerek planlanan saatte kapadokyada olamadık bunu balon kalkmadı denilerek direkt kahvaltıya götürdüler ama balon kalkmasa bile bizim o saate orada olmamız gerekirdi 1 buçuk saate yakın zaman kaybımız oldu bu telafi edilmedi. Gezi planı çok saçmaydı gidilen yerlerdr neredeyse 10 ar dk durduk amaç gezmek değil sadece fotograf çekilmek gibi bi izlenim oluştu. Bizi yer altı şehri diye küçücük yere götürmek yerine 5 katlı 10 katlı olan yer altı şehrine götürmeleri gerekirdi o zaman bi anlam kazanırdı.Gezi boyunca araçta bulunan tur rehberi aşırı ilgisizdi.Nevşehirde aramıza katılan rehber iyiydi. Şoförün araç içinde sigara içmesine izin verildi. Dönüş yolunda sürekli duracak petrol arandı her zaman tur düzenleyen şirket zaten nerede durabileceğini bilmeliydi.Bu kadar uzun yola çok küçük ve dar araç verilmesi oldukça üzücüydü. Koltuk vidası gevşediği için sürekli sallanıyordu o tamir edilebilir. Yaşanan zaman kayıpları samsuna erken dönmek yerine nevşehirde telafi edilebilirdi. Geziye atv turu eklenmesi çok iyiydi en eğlenceli o geçti.,2,2,2,2,0,0
